feature_name,importance
rounded_1m_inview_count_median,3997.4514043331146
rounded_2m_inview_count_max,3991.4801285266876
time_gap_to_next_inview_impression_time_median-time_gap_to_next_inview_impression_time,3873.228089570999
rounded_3m_inview_count_min,3722.986461877823
rounded_3m_inview_count_mean,3694.2255733013153
time_gap_from_prev_inview_impression_time_min-time_gap_from_prev_inview_impression_time,3678.209887266159
rounded_10m_inview_count_mean,3629.5942759513855
past_inview_count_median-past_inview_count,3481.471866130829
click_cossim_item2vec_read_time_mean_3,3470.524741411209
time_gap_from_prev_inview_impression_time_median-time_gap_from_prev_inview_impression_time,3417.844369649887
rounded_2m_inview_count_mean,3394.977261543274
rounded_5m_inview_count_median,3221.0607867240906
rounded_1m_inview_count_mean,3205.821442127228
click_cossim_item2vec_read_time_mean_2,3112.4571211338043
time_gap_from_prev_inview_impression_time_min/time_gap_from_prev_inview_impression_time,3101.6173253059387
cooccur_count_mean_norm,2930.289560317993
rounded_5m_inview_count_mean,2763.4107670783997
inview_count_min-inview_count,2696.242735147476
inview_count_median,2681.6597476005554
inview_count_max,2063.266870737076
inview_count_max-inview_count,1695.3695390224457
past_inview_count_max-past_inview_count,1294.3184866905212
is_subscriber,1211.1144490242004
past_inview_count_median,1171.5505406856537
past_inview_count_max,1025.8193583488464
postcode,910.0380403995514
gender,853.4914402961731
age,849.6937708854675
inview_count_min,825.5550770759583
min_count_article_ids_inview,738.0902705192566
article_read_count,648.1455204486847
is_sso_user,560.2837586402893
past_inview_count_min,134.27445888519287
