feature_name,importance
rounded_1m_inview_count_max-rounded_1m_inview_count,8495.610278129578
rounded_20m_inview_count_mean-rounded_20m_inview_count,8318.986911773682
rounded_1m_inview_count,8210.966418743134
rounded_15m_inview_count_std,8194.732150554657
click_cossim_item2vec_mean_0,8172.393518686295
rounded_15m_inview_count_max-rounded_15m_inview_count,8045.235303878784
rounded_3m_inview_count,8021.8527455329895
rounded_3m_inview_count_mean-rounded_3m_inview_count,7994.833525419235
rounded_10m_inview_count_mean-rounded_10m_inview_count,7910.124805450439
time_gap_to_next_inview_impression_time_kurtosis,7875.457628488541
click_cossim_item2vec_mean_1,7867.422828674316
rounded_1m_inview_count_max/rounded_1m_inview_count,7860.859146595001
click_cossim_item2vec_scroll_mean_2,7760.2681794166565
rounded_1h_inview_count_mean,7598.8392288684845
rounded_30m_inview_count_median,7588.708992958069
past_inview_count_mean,7551.930299282074
time_gap_from_prev_inview_impression_time_kurtosis,7464.2382044792175
rounded_15m_inview_count_mean-rounded_15m_inview_count,7351.948021888733
rounded_2m_inview_count,7304.690269470215
rounded_12h_inview_count_max/rounded_12h_inview_count,7290.063603401184
time_gap_from_prev_inview_impression_time_max/time_gap_from_prev_inview_impression_time,7289.591113090515
rounded_1h_inview_count_min,7198.057884454727
past_inview_count_std,7111.048106908798
time_gap_from_prev_inview_impression_time_std,7075.349555492401
rounded_30m_inview_count_max,7050.348919630051
rounded_10m_inview_count_mean,6955.422201156616
rounded_30m_inview_count_min,6951.759978294373
time_gap_from_prev_inview_impression_time_max-time_gap_from_prev_inview_impression_time,6891.920002698898
time_gap_to_next_inview_impression_time_max-time_gap_to_next_inview_impression_time,6883.366842746735
rounded_20m_inview_count_max/rounded_20m_inview_count,6851.819093704224
rounded_6h_inview_count_max/rounded_6h_inview_count,6836.302474021912
rounded_5m_inview_count_mean-rounded_5m_inview_count,6824.554881572723
time_gap_to_next_inview_impression_time_median/time_gap_to_next_inview_impression_time,6680.335639953613
past_inview_count_median-past_inview_count,6590.927362918854
rounded_10m_inview_count_std,6352.029713392258
time_gap_from_prev_inview_impression_time_mean-time_gap_from_prev_inview_impression_time,6232.616297960281
inview_count_max/inview_count,6028.739630699158
rounded_15m_inview_count_mean,5922.910272598267
rounded_3m_inview_count_std,5909.662367343903
rounded_1m_inview_count_std,5904.477178096771
click_cossim_item2vec_read_time_mean_0,5861.076940536499
rounded_5m_inview_count_std,5812.350123643875
time_gap_to_next_inview_impression_time_mean-time_gap_to_next_inview_impression_time,5676.27249288559
rounded_2m_inview_count_std,5608.408554553986
rounded_20m_inview_count_max,5543.458650112152
rounded_20m_inview_count_min,5493.230658531189
click_cossim_item2vec_scroll_mean_3,5436.825645208359
time_gap_to_next_inview_impression_time_max/time_gap_to_next_inview_impression_time,5396.923637390137
rounded_15m_inview_count_max,5266.974290847778
click_cossim_item2vec_mean_3,5258.247498750687
rounded_1m_inview_count_max,5256.7163372039795
rounded_2m_inview_count_min,5172.01137638092
rounded_20m_inview_count_mean,5158.936887264252
time_gap_from_prev_inview_impression_time_mean/time_gap_from_prev_inview_impression_time,5118.263236999512
inview_count,4999.805497407913
rounded_20m_inview_count_median,4825.206609010696
rounded_3m_inview_count_min,4716.001795291901
rounded_10m_inview_count_max,4705.957648277283
rounded_2m_inview_count_median,4538.295094966888
rounded_15m_inview_count_median,4535.520859718323
rounded_10m_inview_count_min,4526.684682369232
rounded_15m_inview_count_min,4523.735379457474
rounded_1m_inview_count_min,4487.282085418701
rounded_5m_inview_count_max,4485.907569885254
rounded_5m_inview_count_min,4479.618505001068
rounded_10m_inview_count_median,4478.600367069244
rounded_1m_inview_count_median,4444.456015110016
rounded_3m_inview_count_median,4257.020725250244
rounded_2m_inview_count_max,3954.2008163928986
rounded_3m_inview_count_max,3855.334490776062
cooccur_count_mean_norm,3836.087952852249
time_gap_from_prev_inview_impression_time_median-time_gap_from_prev_inview_impression_time,3824.9682669639587
click_cossim_item2vec_read_time_mean_3,3668.850308418274
rounded_5m_inview_count_median,3637.243894100189
inview_count_min-inview_count,3577.375282764435
time_gap_from_prev_inview_impression_time_min-time_gap_from_prev_inview_impression_time,3567.684813261032
time_gap_to_next_inview_impression_time_median-time_gap_to_next_inview_impression_time,3541.3158032894135
time_gap_to_next_inview_impression_time_min-time_gap_to_next_inview_impression_time,3328.418520450592
time_gap_from_prev_inview_impression_time_min/time_gap_from_prev_inview_impression_time,3178.14959692955
rounded_1m_inview_count_mean,3080.150598049164
rounded_3m_inview_count_mean,3024.5415482521057
click_cossim_item2vec_read_time_mean_2,2889.2460474967957
rounded_2m_inview_count_mean,2648.8425266742706
inview_count_median,2511.1066660881042
past_inview_count_max/past_inview_count,2397.920721054077
rounded_5m_inview_count_mean,2381.5763654708862
inview_count_max,2253.8604934215546
inview_count_max-inview_count,1748.1483480930328
is_subscriber,1674.5865886211395
postcode,1261.6447100639343
age,1166.74422621727
past_inview_count_median,1156.0601949691772
past_inview_count_max-past_inview_count,993.2996139526367
past_inview_count_max,855.0492997169495
inview_count_min,802.1267533302307
min_count_article_ids_inview,696.3548092842102
is_sso_user,529.8863115310669
article_read_count,529.4407572746277
gender,481.19058084487915
past_inview_count_min,280.3857626914978
